id,y
5380,4.9110200971524645
5381,8.886212327352583
5382,3.2910182413996214
5383,6.53808808027706
5384,4.373737695581638
5385,4.332653304825061
5386,42.68730600645761
5387,8.51643556728007
5388,3.8548046181978544
5389,6.7474531045559125
5390,4.34720683567882
5391,2.853136630438719
5392,2.2287213805144535
5393,2.223951985790202
5394,28.803897304568146
5395,16.094920448741878
5396,11.546061680553752
5397,2.300734182195825
5398,5.890854861517213
5399,16.003260568998638
5400,5.994222361259273
5401,7.3147559048072575
5402,4.401934411243337
5403,7.445709083138278
5404,13.434389152997083
5405,7.878628077610024
5406,11.52636663418058
5407,6.6024966939549445
5408,3.2879064804240694
5409,2.8040007323869367
5410,2.87172309940667
5411,3.9627498688093925
5412,3.890817945068287
5413,5.168409067680835
5414,5.610994644251496
5415,1.89396438156095
5416,3.4174421121623544
5417,11.968315186886155
5418,7.218041532490131
5419,12.868594841817815
5420,7.414074032747736
5421,4.330495612034547
5422,3.049931667039857
5423,27.812564061087237
5424,11.963547601306995
5425,10.246219665181094
5426,11.74464315888062
5427,12.702155370811164
5428,3.8000081852714764
5429,9.430337341360461
5430,2.4700328199826203
5431,18.860715093743256
5432,2.6432294314964575
5433,15.34004541268192
5434,19.658183042201326
5435,20.742902319647154
5436,2.458476279322381
5437,10.051050151152232
5438,17.741618403535927
5439,3.037364534634472
5440,8.352516641734775
5441,5.445708321883676
5442,2.4372608088272543
5443,26.66304521320991
5444,4.0683033898835355
5445,9.85911449836824
5446,10.293305921941304
5447,1.745374057251151
5448,8.591893824021804
5449,1.6859183791527839
5450,4.2104983128183875
5451,3.5296108859926263
5452,1.9159970747680666
5453,10.941448680993938
5454,22.654839647392173
5455,11.964650582960022
5456,11.23170092393268
5457,9.759821146033993
5458,11.484550567844769
5459,6.4453847969730225
5460,3.0497822780230126
5461,6.520892490250183
5462,6.9008280753787075
5463,3.850823129782565
5464,13.865868016419029
5465,7.356916184346685
5466,9.589139977642946
5467,9.440949998753029
5468,4.672770633774701
5469,1.9570550902150943
5470,22.849324080795704
5471,2.5450478154269085
5472,8.412671727162348
5473,47.596151073942174
5474,2.687163189317428
5475,8.973322994766276
5476,8.718971816072386
5477,51.11056693109704
5478,22.727741308557842
5479,2.5824418009805545
5480,5.3449783908905415
5481,12.71495084659245
5482,7.201343206949503
5483,2.7649590395920995
5484,11.255851006435558
5485,5.742058831604306
5486,14.887781571725792
5487,3.2619518181194738
5488,4.8663670996881105
5489,5.4125978762295555
5490,3.2971815019032293
5491,4.962558833450774
5492,5.146349161165298
5493,5.201167607775033
5494,14.51212459237893
5495,5.100351329762898
5496,2.563437155786884
5497,13.353454415984647
5498,4.555133483135297
5499,9.659697246260032
5500,12.466525062329863
5501,19.354154010311106
5502,10.588754164409663
5503,1.5251487176516754
5504,4.913262155583161
5505,3.7250966890412074
5506,2.7992982522599896
5507,1.7274840517261847
5508,8.477139124636892
5509,4.045345561895169
5510,78.79392137855933
5511,7.3379901806281
5512,11.68839870837109
5513,3.8595528479275827
5514,2.6755702810055437
5515,16.909352745424517
5516,14.334428252237327
5517,8.598674252658698
5518,6.104878167649703
5519,6.931154448408087
5520,4.1557126780731455
5521,28.500485165811313
5522,2.2800106335377315
5523,3.8025786803882755
5524,9.34755468537935
5525,6.753397484998803
5526,19.399756678212132
5527,2.5577159211514697
5528,4.56067517458528
5529,12.197468297939286
5530,7.453421094948673
5531,52.202534391743384
5532,2.9732015060044747
5533,8.806101570052997
5534,4.307676513969539
5535,9.287165667166223
5536,8.284044237096875
5537,3.337810628811083
5538,3.7156959330772925
5539,5.428957905844351
5540,2.9255046580176463
5541,15.886192761093271
5542,1.705390668784429
5543,5.186734788330506
5544,13.100486655819958
5545,2.59304423391207
5546,4.827357841206847
5547,55.6768760326062
5548,7.871983088917342
5549,9.491154449800403
5550,2.7166825110970456
5551,24.72860336560596
5552,5.549229110958526
5553,2.25209761983101
5554,6.58584959810364
5555,4.340550067630575
5556,11.652867269066732
5557,4.708800579607812
5558,11.995105846958271
5559,9.07698406800265
5560,5.387840682083309
5561,2.973657392774897
5562,16.418450686435726
5563,3.6483381035655134
5564,10.905347146848184
5565,21.555401682760806
5566,19.562679225163475
5567,20.393349146772767
5568,3.0774484015246455
5569,1.7139223709967255
5570,1.942549603322086
5571,13.341773748464064
5572,3.9485931519562523
5573,4.261299314788635
5574,29.222343019313502
5575,8.099297420536018
5576,10.133155831658074
5577,4.052987348098391
5578,3.8396979683353187
5579,3.0033286690196723
5580,8.588087676566952
5581,2.221410404648755
5582,25.03867280624708
5583,41.63426664314722
5584,4.131401347809687
5585,4.476915315533289
5586,2.533430282517703
5587,12.257752821186827
5588,4.386484642388931
5589,14.350425078501788
5590,19.367633582010605
5591,3.6492356602330602
5592,10.134242043643988
5593,8.224172220574605
5594,2.682624373637865
5595,6.375958819883936
5596,3.0420124788929113
5597,5.135980923048596
5598,12.884885834274888
5599,5.880604864989622
5600,7.844662114307043
5601,18.860596719893785
5602,4.65956019596816
5603,8.87479786820832
5604,9.17915396764766
5605,7.707213615179929
5606,2.421889894553797
5607,18.405363408039925
5608,14.286274648090375
5609,1.4811664495580499
5610,5.842370548655989
5611,3.6419135358934445
5612,2.167970015050758
5613,3.045123262316282
5614,31.25624675662706
5615,3.766429622734286
5616,6.975576670172999
5617,15.18953058340006
5618,6.204242546523686
5619,2.0780484112766544
5620,8.373691770843589
5621,3.8258634761201167
5622,2.954246288498441
5623,3.9850012054736363
5624,11.965911912863833
5625,9.727150114036117
5626,7.352584702915063
5627,6.280690799534086
5628,2.9167194643322776
5629,8.112082189592636
5630,3.489236033914043
5631,8.19812457738114
5632,9.55646559845905
5633,2.7217303191695477
5634,3.684582410875783
5635,3.571789753737776
5636,3.059882062805283
5637,6.419757192044905
5638,9.545638085652332
5639,9.033264661513817
5640,3.4047694299976925
5641,2.7982035753326935
5642,4.338700834099832
5643,8.932841739668108
5644,3.7324768166279974
5645,9.074783911844571
5646,15.546160857590886
5647,14.648619033041058
5648,12.301363170783947
5649,5.665151006215114
5650,6.791752779522889
5651,45.922976837939004
5652,11.921857669167556
5653,4.518156341520912
5654,2.6052271240974414
5655,1.8521121968565126
5656,7.281043555445816
5657,6.719322915553861
5658,4.195286041053994
5659,1.7361408704135697
5660,7.571082800448321
5661,3.112122361076528
5662,4.004576512869898
5663,6.664095960485576
5664,5.341321865291129
5665,1.8343775052719449
5666,2.367761091597015
5667,10.773532346252882
5668,5.448426796014514
5669,3.697337088128862
5670,6.152349777793629
5671,2.8178159165356953
5672,2.021212253889159
5673,2.3197723424122723
5674,20.461858003340613
5675,13.456128881351306
5676,16.514705622036566
5677,24.084537788374476
5678,3.0558010280650993
5679,37.39876677218832
5680,16.059489173665174
5681,6.49921941565648
5682,10.702874050342608
5683,2.823091376559986
5684,11.638160767910453
5685,9.963068320351281
5686,20.719237453847494
5687,2.4052610385419477
5688,8.625852696980065
5689,20.27095690461813
5690,3.428767329446313
5691,2.791545299257101
5692,9.988847206030876
5693,2.7367751616092417
5694,5.649747944084963
5695,5.860846963934695
5696,2.7321774014325286
5697,8.863538731319231
5698,16.15556702966403
5699,5.905354433410695
5700,11.921984487055227
5701,11.669879584284656
5702,1.9871841039557563
5703,5.028216735279568
5704,2.4666316126006618
5705,84.12066813433813
5706,14.463091300600697
5707,3.3314676735645388
5708,6.023221118244242
5709,6.3416962929546425
5710,1.877165256008215
5711,14.511222951415771
5712,5.631296716191328
5713,15.225526816474153
5714,7.230988764065737
5715,3.009081295105764
5716,8.39011275511409
5717,5.200460421847111
5718,9.409032136169444
5719,3.9018095398886827
5720,15.536559864743323
5721,4.5670944408565095
5722,12.10935288651657
5723,1.577644413664341
5724,4.944825364363435
5725,6.431922675557689
5726,3.1255048089795388
5727,40.24837925647556
5728,15.34774876810334
5729,9.053386677663315
5730,1.8384998800564707
5731,10.776769427007915
5732,4.455918514180092
5733,2.8047778151060307
5734,1.5258966382252437
5735,10.626021094784027
5736,3.797923808448391
5737,7.1336162228846
5738,6.341710532534155
5739,34.84892700151814
5740,5.702769944246883
5741,12.019375195894794
5742,4.897949147521328
5743,13.848036593818229
5744,4.016975349986379
5745,11.75812736802207
5746,4.316130682049001
5747,3.9511919821991244
5748,6.982943168519226
5749,5.122390184853724
5750,5.642539398929547
5751,7.331143154491116
5752,2.2251365804451244
5753,3.637339510829109
5754,5.284831358785455
5755,2.845008505456769
5756,25.688475021942548
5757,3.2772224528126297
5758,4.89310277050949
5759,1.8827029846075494
5760,2.8954540838760936
5761,1.5956021376164256
5762,42.36044423955297
5763,6.300626943867034
5764,4.381057879077989
5765,4.744262957435211
5766,4.853287721532474
5767,5.808680313822529
5768,4.4216682351453525
5769,2.9836017607288072
5770,7.619821061345682
5771,4.115262792830364
5772,7.006772153432393
5773,8.30562299155477
5774,6.845333766365828
5775,17.880761324075507
5776,8.267280457060954
5777,3.746996817591198
5778,3.422219583016833
5779,4.105525140720727
5780,2.4048413580082157
5781,3.6913473618080546
5782,4.5261309237237235
5783,9.651120534722255
5784,6.9706199099940855
5785,6.348300940313282
5786,8.08825503133367
5787,7.351358749363385
5788,7.1747101857773705
5789,3.5106277040627565
5790,14.819406229429635
5791,2.152297262520537
5792,3.424145365360487
5793,13.10490717814276
5794,7.456924250429564
5795,14.518874600679865
5796,9.107347993811494
5797,7.844347005022574
5798,13.84509513451318
5799,6.3975763734030044
5800,14.599965572369923
5801,2.9090533608345712
5802,4.622483260109268
5803,7.635884040098331
5804,5.571716025542991
5805,5.597620787158427
5806,6.746371800527905
5807,16.451051388598422
5808,9.817757339071749
5809,22.05180395414978
5810,11.381971696207076
5811,68.7470973864529
5812,6.524387755441039
5813,8.476154035053922
5814,5.398380030610086
5815,4.783008093490885
5816,9.46622716696277
5817,7.342146798475132
5818,12.469888205149514
5819,5.329343403962718
5820,5.887353733265857
5821,7.832783427167596
5822,5.8309887203811215
5823,6.073586938226883
5824,56.90576661490356
5825,4.962052008186518
5826,6.073352076600066
5827,3.1936412256460285
5828,1.5217021522122816
5829,10.285913944187282
5830,8.099418611897196
5831,6.406656012250414
5832,6.94590541601352
5833,47.045602938110314
5834,5.7208176911917725
5835,5.485992897436507
5836,4.874371673799229
5837,3.244559110520228
5838,4.703926357890358
5839,9.8108187767965
5840,13.290066019844714
5841,6.528420775196686
5842,5.035668405673814
5843,7.126869018148997
5844,7.900937840718915
5845,7.275742140369582
5846,9.23663628775044
5847,3.9528574337968316
5848,2.1432804793550435
5849,12.747166198398418
5850,18.25933733418551
5851,10.240487860953257
5852,7.2683275396814855
5853,6.8729252218129835
5854,2.9349174316983095
5855,3.5634413239398905
5856,12.260847223906326
5857,8.028020466022246
5858,2.907128727478657
5859,13.83495640174258
5860,3.757775462374438
5861,8.36943948462017
5862,9.599466481239666
5863,7.328617668458661
5864,8.1589455981164
5865,3.1334931215949813
5866,20.872740326504655
5867,21.86542232601772
5868,9.291106837174503
5869,9.988665435846388
5870,3.2645448366158014
5871,7.14007716321854
5872,24.365612798077592
5873,15.478586311090542
5874,7.83786911019647
5875,4.19428173524016
5876,2.296630473758022
5877,2.425361877634988
5878,17.978222125591273
5879,18.687836161755126
5880,17.3382422657253
5881,10.884718868159883
5882,6.986332100952381
5883,8.206309199423476
5884,5.148773376435912
5885,9.992544051155466
5886,8.999541013319119
5887,7.102490249980557
5888,3.106056157983011
5889,17.615305684879395
5890,5.783208401329464
5891,3.2706478814034754
5892,4.615788711255321
5893,4.229904610180557
5894,4.677344082368607
5895,15.069754045186682
5896,8.013947416697453
5897,4.293992951808828
5898,9.306225019624398
5899,31.309623546611554
5900,12.458190769867473
5901,6.540428887640859
5902,6.721881098077679
5903,21.281203642949396
5904,18.293283555745408
5905,2.4984237966472693
5906,12.041684769574946
5907,1.806077657159492
5908,3.6245702088224827
5909,25.322949122592448
5910,3.841817254347142
5911,4.332069746579704
5912,8.769053707518031
5913,2.684603003545839
5914,2.1237975692808857
5915,4.189697480277847
5916,2.069376064926286
5917,10.679605659762375
5918,10.770123813553527
5919,6.994076426964616
5920,8.002240234331463
5921,2.6805986935795367
5922,5.690616200188125
5923,4.667043007192845
5924,2.4916063189315283
5925,4.298461242176506
5926,13.58041948880963
5927,5.117442946723498
5928,3.3117641481483453
5929,11.638081216054234
5930,8.966781639673865
5931,10.051483289776861
5932,2.368831672952787
5933,2.3292556829404423
5934,32.52130025543418
5935,2.990394174706485
5936,12.27493155046665
5937,6.8815766274551295
5938,15.552962150561786
5939,17.588453311443686
5940,22.821865180227
5941,4.078140630301662
5942,5.504611397930473
5943,3.021866387846201
5944,27.755111409309965
5945,7.553455674673354
5946,4.451181081779199
5947,5.250325979641914
5948,2.3034780624214073
5949,6.68300106322519
5950,9.743172552416121
5951,1.5286995789631572
5952,10.116637585976843
5953,14.276455278522558
5954,8.478298449599194
5955,2.7257141266007197
5956,5.741595478075153
5957,5.310658053112395
5958,12.930240437446503
5959,3.7619170902052477
5960,6.823492559967433
5961,4.517744382905024
5962,9.869870059528662
5963,9.138495934760297
5964,4.638581592198213
5965,23.977398073456968
5966,6.677782128400732
5967,3.689590981056776
5968,2.7771169636767365
5969,16.73559191117604
5970,6.110400430135237
5971,3.622151657618507
5972,8.056301066824382
5973,4.496571080406645
5974,6.7703861390590125
5975,8.720955847268517
5976,8.189716008728537
5977,7.738340300236928
5978,5.418201055421084
5979,7.419312592057752
5980,16.629799915673523
5981,5.194807156998165
5982,3.1816358182737985
5983,4.349652745467286
5984,4.162000497838602
5985,15.048688935635415
5986,11.149635722706265
5987,3.474645300473656
5988,3.237019498513027
5989,2.36084190873772
5990,6.404510080798396
5991,2.998413449359818
5992,7.546150160316776
5993,16.46425903783339
5994,21.886447934660673
5995,5.597001253893826
5996,5.105354957235472
5997,2.9761186264597628
5998,4.674168866594231
5999,14.762727200651536
6000,18.39605863553183
6001,2.8895173425260614
6002,4.734798762012688
6003,4.354085802266129
6004,5.598924170447865
6005,7.4034393311054885
6006,14.525138374371677
6007,6.352750118920253
6008,9.934488081094575
6009,18.30997618114237
6010,12.287380263830636
6011,9.702822392083236
6012,6.75146593547817
6013,6.431618746323285
6014,2.2612475036634225
6015,5.6293419800815885
6016,2.525652724143793
6017,6.137535376472761
6018,13.073135644710181
6019,10.261924538460491
6020,4.904185347715158
6021,18.04768246605307
6022,15.650498419392331
6023,3.6190559854238864
6024,11.564809888343472
6025,3.939411944790554
6026,20.06435465097189
6027,3.651655854177899
6028,7.765385581502789
6029,2.4963793843171396
6030,14.72822774539002
6031,4.460908328377471
6032,13.217338948121691
6033,7.138094310243625
6034,6.148267783860488
6035,57.56361050471572
6036,34.70752468253238
6037,6.022393945810914
6038,10.202027624771773
6039,8.530395533549529
6040,6.903518176183016
6041,4.790239141933423
6042,8.585227763730444
6043,7.391929431896559
6044,14.899587484345487
6045,13.104618978659913
6046,16.25763157221728
6047,3.385596458860856
6048,3.1803507059843943
6049,2.590353658067463
6050,5.668275944325633
6051,3.537649194035596
6052,3.5933693867015344
6053,2.824372251977607
6054,2.4270893091820946
6055,2.344064357586199
6056,4.109035635121665
6057,21.609243733580467
6058,9.92472168344558
6059,3.2777467658925814
6060,7.4836751588269825
6061,4.0936172271696885
6062,5.577316013763592
6063,1.5338970191999164
6064,3.9603148234971908
6065,10.29652988139682
6066,2.39294346848102
6067,4.662066568076172
6068,9.29074902106812
6069,4.039066358918305
6070,3.43900986517291
6071,4.329821280772451
6072,5.508263272992252
6073,9.030729642879786
6074,5.093570800999988
6075,7.975312047359706
6076,15.616664134068321
6077,0.9492175084346877
6078,8.239349061905278
6079,10.673669676294711
6080,8.900969234828926
6081,3.2852120452993963
6082,2.2476243097291264
6083,3.5822239951518813
6084,11.130359598548067
6085,7.924407896444679
6086,11.612396905068788
6087,19.384063292797244
6088,5.879780206689715
6089,2.768873650229994
6090,3.59211567230794
6091,13.505061152967384
6092,6.973688700862126
6093,7.393120140083946
6094,8.040291990806445
6095,7.499978177618191
6096,4.002310771136148
6097,10.414510942510264
6098,14.092383031631357
6099,11.342068154511383
6100,33.962866258396225
